,Agas,Almas,Aminyekom,Asam,Asas,Atimes,Atlas,Bazr,Firouze,Ofogmellat
0,0.008342935690083264,-0.0009092593046831077,0.0005922474804804789,-0.01512620318204383,0.0,-0.005332845997148339,0.004744859915880806,0.0,0.004601710608922893,-0.0016979307366065122
1,-0.004699654356395855,-0.007116173357286204,0.001777663782813299,0.0004157953881998022,0.019238261911681098,-0.0010275901786187536,-0.0015380197267278461,0.0,-0.03122976882913142,0.0
2,-0.020054407975576116,-0.023084634184676434,0.00039389773626963276,0.018187989173586994,-0.021187652831207493,-0.025939672033544525,-0.02677309615568846,0.0,0.015214238208603126,-0.002006902848231351
3,0.00630729908128802,0.00810431807470069,0.0007884696404736324,-0.017262789566403702,0.015676052943291774,0.010858866816551238,0.034598833780631555,0.0,-0.028876617621242162,0.0
4,0.004751454451726866,0.0020308591310451707,0.00029507432430442293,0.018298901282022495,0.0,0.005223481668034102,-0.010235261093013981,0.0,0.03148450906423017,-0.006509553012332692
5,0.0021343465615910606,0.004841776080168669,0.0005909578532006243,-0.006621851237596732,0.0,0.008517452201634912,-0.0021334930415186637,0.0,-0.021908054506398433,0.011800970542483302
6,0.004057738666417121,0.0033056415747845236,-0.014950952934077999,-0.0018596252237412791,-0.004526585121722548,-0.0100584890688038,-0.006697729926218421,0.0,-0.005424662914261025,-0.008238984368856617
7,0.001681949167110952,-0.0008376144899308047,0.0007990981464116587,0.007017044428016206,-0.011714981657396262,0.001742443703345975,-2.1892506479659346e-05,0.0,0.009137678297948204,0.0035556952617630255
8,0.007832038053378731,0.0,0.0006987771897593031,-0.0036042064430100718,0.022397483665041573,0.0007002624564607096,0.01570449548380526,0.0,0.007076628055529666,-0.0018056100324777002
9,0.013060911716722412,0.013888837264491638,0.0004980665058242906,2.4089003759275585e-05,3.154103504421357e-05,0.02094913927763864,0.0006487899528517804,0.0,0.0021578219315532277,0.006211108019315681
10,0.009708744779172385,0.005044188467147048,0.00039825484725941607,0.005329381209764339,0.0042497050217737975,-0.0007518873885230537,0.011043172348190966,0.0,-0.002153175761672288,0.00705484205355722
11,0.020205654112553262,0.017194975908739307,0.001793423847162856,-0.006668343110843189,0.02713496377408986,-0.0017480852714971684,-0.007374379565045275,0.0,0.0016600182345467562,0.001178621370575339
12,0.022479251756418517,0.0073062950488658185,0.00019869181310250283,-0.005747270667746163,0.01599598342244457,0.028129335658685806,0.0013567085276677826,0.0,0.0038115129850433416,0.0017830151681119677
13,-0.006247726163088774,-0.0027567853697314515,0.0006962764604920846,0.00891359427891003,0.0002684515282476152,0.004398236716572912,0.01793461684133213,0.0,0.009602542024738536,0.018771064661696757
14,-0.01856908867338658,0.01529828511800968,0.0006947994262942458,0.002527572301538328,-0.008615222050924576,-0.0027261500183238807,0.0038870825676560194,0.0,-0.005041827347228134,-0.0008572153717096853
15,0.0316449771919034,0.0,0.000397744461581917,-0.0006723360953626578,0.0,0.0123980580191978,0.008207196902878078,0.0,0.005450939687778211,0.0032328729484671914
16,0.011911490828293125,0.00645000582848132,0.0008933298697384462,0.012518956268751769,0.03954151388550842,0.015945728131887327,0.003485586950248809,0.0,0.009071883915309442,0.01216682738832664
17,0.024177511633127757,0.02292964463968561,0.0004953010786667988,0.006383940084204509,0.009198588856826895,0.010296004879934317,0.028870476354359464,0.0,-0.009854167768387656,0.00818685053899193
18,0.0068047283556071925,0.01109224005558862,0.00069406833949337,0.010658537084437869,0.012382203738932063,0.010439752116806256,0.019710804228136647,0.0,0.02088600834315324,0.021009926004217805
19,0.0036386262495096133,0.015084606514621068,0.0005936550151974807,0.0025432473287427815,-0.0006512137464107504,0.009983343573981562,0.014889110255811966,0.0,0.009241328375906743,0.0067537914438311475
20,-0.004108697577524301,-0.005428718790114306,0.000890943035020797,0.0025832906346381357,-0.0011617400653068932,0.000365509010582743,0.002051083146751731,0.0,0.020350783348130896,-0.006018892977387225
21,0.011098394335191886,0.01919263044168651,0.0012853330751469993,0.015413431430161939,0.009189652008701366,0.005214403586269345,-0.0009746700432946565,0.0,0.023705954822354602,0.035670455073744334
22,0.0032964133340300794,0.0008391030611984984,0.0006916693800629314,0.008435803402323971,0.0048621722657336,0.009769314930266004,0.0004487156171901763,0.0,-0.004205875396486869,0.006273064120609684
23,1.5881586888255583e-05,0.006806098845869801,0.0005916045399732006,-0.00249365093415832,0.006292977880153039,-0.009235044329177433,0.007762972893945896,1.9367007665716343,-0.0192601990436172,-0.0031472379547725637
24,0.003986850254895424,0.0010041398528497503,0.00029562737548904927,0.0005225864428832772,0.00397468254295541,0.0005446739107282106,0.0036387993004061148,-0.008581067713101742,0.002594276320430522,9.106330965380494e-05
25,0.015248811889770675,0.009371416154314582,0.0006905784801560788,-0.004338479309143661,0.017496315991530675,-0.0019761812077271346,0.010374939451488041,0.004362044490029415,0.010220848730522203,-0.006495883749964904
26,0.007885695125926295,0.007830014526574391,0.0019708759273553422,0.008304119143255129,0.022555189324695135,0.020366103110761147,0.0130933345255273,0.008343946263668967,0.023999831340419275,0.012954826761907512
27,0.03644871024311103,-0.0018041137534204887,-0.015537525275252317,0.017240560621272882,0.001968989225342943,0.019405325175775312,0.007630267862156037,0.029980599795466745,0.0001751311203048722,0.005459475543359238
28,-0.01812249388330045,-0.01624097668731017,0.00029940717379584036,0.012055125431249536,0.021934994518998607,0.01349982901101976,0.009161605047604438,-0.0020085979964609146,-0.006402370943538682,0.01994958256566104
29,0.002730024128479558,0.02368603337506814,0.0004998603184738215,0.00030778346235993403,0.007015899400746539,0.008509568181664928,0.004631736248280616,-0.002540610681845412,0.01135154328644572,0.0015001599301460722
30,-0.002814091788838846,0.0022970536119533147,0.0005983360275074734,0.0006151558439140281,-0.005857546836153915,-0.0019764998297504555,-0.010640955436035937,0.011676421473506782,0.009208320886852972,-0.006872295666436323
31,0.014934778460667264,0.025615135237059716,0.0012966161408278776,-0.01791672565209068,0.02268591058666214,0.014680987526684008,0.021399142547923855,0.0005232057121753453,0.012700075847425385,0.006919850927981086
32,0.005426299500837839,0.0059122840525509535,0.0006977332130964076,0.02660528397091433,0.005380700231340629,-0.00842592905320938,0.014983082911921963,0.005882013928592,0.007110575719157408,0.0047574171357231965
33,0.008431680107094719,0.01605893159843541,0.0010951050495184855,-0.01058407425002661,0.013026489182046852,0.01608661937994449,0.004764893450767138,0.02238411708734067,-0.03053826459341391,0.012773510399888277
34,0.0008745610217424371,-0.0015487995347310823,0.0010939071063227335,0.017872724684396823,0.013955337888446717,0.004451550111401303,0.01304555277002617,-0.012297668981640641,0.0073576147960974225,0.028456824041842133
35,0.0064133501523981895,0.017563098240773067,0.0004962360495639473,0.001189342911496638,0.029099443044731776,0.027777845105503296,0.032626679881461174,0.007914492707715715,0.022654035575761178,-0.01260013300445717
36,-0.043180448500737545,-0.03570790512537725,0.0009929718228125495,-0.0183156106344039,-0.07193348075322026,-0.031483533059324276,-0.06881978503600128,-0.008522680178811193,-0.03897823424121527,0.00028416847616541396
37,-0.0011537170152121634,-0.02050242292713389,0.0033723587484117967,-0.021121695329895274,0.007128082645761369,-0.01682157636089865,0.02643566905479422,-0.018382452828217044,0.06590256300285557,-0.006222107415627343
38,-0.018478953621966943,-0.045114874150766426,0.0007911197059919939,0.018475710772168474,-0.015637326060310208,-0.026999825494160135,-0.0544269324412654,-0.01757912023493713,0.03365545031737671,-0.010178318769371586
39,-0.01994115397210683,-0.014265814782925657,-0.00039475372302100187,-0.018714374051004623,-0.019493737608302975,-0.011119197444170559,-0.01913607859243882,-0.013186201137335596,-0.019526779460741994,-0.01955454800967993
40,0.019994260936105013,0.019993984288985356,0.00019745480753097233,0.002248979325092826,0.01998710543802651,0.01998735594018375,0.0199918100091383,0.01989151811319556,0.01998564505179501,0.019090313056961516
41,0.05692458214941043,0.041082714996852454,0.0008893582998548144,0.005071319749891279,0.03682938534127844,0.046663124684438895,0.07520280627807052,0.034363881318425715,0.03388354389853232,0.029168527848293158
42,0.02966919021488712,0.02782727412962327,0.0003944808188631743,0.013752709385794315,0.020576984247092645,0.02630302185044009,0.03183066997675277,0.018535365416148863,0.029942527305520272,0.0066290686469809845
43,0.02050704057059871,0.003280300353461385,0.0007896363433823606,0.02636165243300992,0.0007357331635438058,0.0025342660820362184,0.0008697564749859943,0.03519908106995939,0.018636930737390145,0.02223968488961825
44,0.008210683458056645,-0.001036068274025248,0.0006895247401477178,0.004527501562607172,0.015318566820367696,0.01470030513128151,0.013238631452185512,0.02445245314286204,-0.0012645462347795622,0.01389414908853337
45,0.028944441590752268,0.03798447162784746,0.0010837766219244926,0.01884005651111731,0.0328547012295326,0.031359859876752605,0.0316467736347672,0.0173970609916978,0.0279851985221391,0.011361463494370838
46,-0.00024526654558898464,-0.010969497467834821,9.832909371065846e-05,-0.005723673313365207,0.00687125612194972,-0.00579000717378042,0.014245812687993187,-0.006332031314130182,0.009587755600575898,0.038253856750067206
47,0.00730335462573839,0.006286515519540847,0.0005908997505637004,0.019230867427266318,0.010817211107813085,-0.006943740645976915,-0.01054233923188963,-0.010248680469680416,0.0005693106594999442,0.006255835939050769
48,-0.010388507551874038,-0.010910245572977373,-0.01553905201367023,0.0003724006061947005,-0.0009646417764984649,-0.014054019351840363,-0.015267411611405102,-0.0019582186758846376,0.022193870528520288,-0.0016814902384528763
49,0.004045481447683574,0.0034963057879335846,0.0006986864694373818,-0.011188308636895128,-0.00390753232941865,-0.00109101692827962,-8.25290586130567e-05,0.0,0.028591292040853977,-0.005283436838567357
50,0.0243963413080035,0.022726269132899546,0.00079893873805581,0.012507000856352146,0.005653596674080941,0.03800003613534608,0.016082821293070815,0.03386034501392099,0.022944839097923664,0.020911947647792806
51,0.010830926901830962,0.001516588700874566,0.0003996487874495802,-0.003201768746927125,0.018977151454065755,0.0002546088554393755,0.010779409720643507,-0.013572074579209392,0.04705205541914914,0.00929942035038045
52,-0.0036946941468817274,-0.003225954212871307,0.0007969857997054408,-0.00580247902244202,0.0045263791421539246,0.003800758889293876,0.014920501261478147,0.005830084497589372,0.04638156478291666,-0.0013198785465318164
53,0.025072538424339097,0.013672511640050455,0.0007973465580708439,0.009755071653003489,0.02488393387845589,0.025879462022363686,0.011172358684591988,0.02234449256657345,0.04996555153307369,0.011345086747247546
54,0.035632844633126215,-0.00015200358052891438,0.0020907455168825972,0.00018578518400635957,0.007196569807256914,0.014302170292380456,0.005211464504356389,0.018114525143948512,0.03998213895740532,0.011661805357360278
55,-0.022349660432515184,-0.0036277479824236014,0.0007940564871933287,0.0033845355483477224,0.00443026432536886,0.0012671635903622747,-0.006274282935213593,-0.02656271699904822,0.000773965912915342,-0.008456557116365171
56,0.01759694908558651,0.01680969946159716,0.0002985267062387553,0.007157994093046405,0.019783880651212282,0.027662386198708644,0.010857243781711379,0.04064521080670214,-0.010179902052194434,0.0076439656602993455
57,0.01429349976483607,0.002401582714747219,0.0004957435459147508,0.013050191443058745,0.00831113727489119,0.003788931032216558,0.010725181777047066,0.0021712436458931617,-0.01934147736976377,0.012708167492455846
58,0.008019317413445082,0.012064498945218105,0.0005955884830430858,0.01616814578710013,0.010219301242835765,0.006684394092861146,0.005106377385269978,0.017964384594155725,-0.03329973385827567,0.0012525606734681283
59,0.014664870756273318,0.015407900325150603,0.0015856399062281756,0.0036503422145783837,0.0019150781734658118,0.00938985868870601,0.02683617365661739,0.018806108159098667,-0.029653159154100717,0.031392627543088025
60,0.00877988776750227,0.01001220938813141,0.0004954078363432757,0.007511270595612407,0.01676537222426666,-0.010525278815384342,0.006106490838116541,-0.007483960387314248,3.4675216033841494e-05,0.00032673028811402993
61,-0.024486808539780025,-0.02411240295366668,0.0009883483611701216,-0.008240172951383906,-0.007049214168213136,-0.026248724627619624,-0.015107185002151358,-0.007966766461455443,-0.03225694599955786,-0.013686464925940056
62,0.007857217724931642,0.029860907799426295,0.0004946736190856171,-0.006448944673687396,0.021688636160672736,0.02624946717516341,0.010690789104969012,-0.007251936126004499,0.025003582977275007,0.003995070918296095
63,0.009884625356494592,0.012754624637149714,0.0018770539529651131,0.009557104967838237,0.017038927796877656,0.0051657563911695625,-0.0034715834987032457,0.010903066130592665,-0.005521734650145715,0.012832137841785496
64,0.025323464510508042,0.024114490694647994,0.00039401413722717216,0.005739239795989448,0.014852307384201291,0.0005605669053825313,0.016509962765295372,0.014478888019546998,0.010753471641858248,-0.012530094728752772
65,0.038207895987073304,0.0,0.0007887025498429789,0.013001202397038059,0.03280189176994597,0.015829020847039743,0.02516069850458491,0.020867466413049485,0.01258597068538192,0.011300034168255424
66,0.008517188486384386,-0.008876881512929313,0.00039354855848072745,-0.0099113633788952,0.015303786502500749,-0.004044911208683777,0.002800035940249801,-0.0066673153361114235,0.0032104141341220416,-0.0015362284272326665
67,0.002844681124452242,0.007679788984893854,0.0007877709622312601,0.009150457799076417,-0.0296624096467909,0.0006307944963412915,0.01508655178872198,-0.007570285860974635,-0.005698667594781104,-0.005292545182623121
68,-0.0033282141446210334,0.006017977576334488,-0.014754410894718406,0.010190952062587355,-0.017950243571599023,-0.017911277904683387,0.014651802004762349,0.024640855678310647,-0.015076903379028894,0.005039472809968748
69,0.04098030997142765,0.03274294022692592,0.0004997107462745287,0.00682779908703357,0.018024486623099634,0.03945019371724601,0.03683366931286747,0.03082772117175847,0.03550827624604325,0.034025813365745394
70,0.04256418524594818,-0.001352704619723255,0.0004984642317020782,0.00866719945322103,0.012545206731253256,0.01679269694704666,0.021758006155901732,0.004293699807817353,0.017938480462572848,0.014457179802586317
71,0.06437846439475159,0.02342925253143613,0.000399569142899292,-0.004853534575931628,0.008411539824985104,0.04040703553660241,0.0012403339258462154,0.02392106417800166,-0.0014754248150840032,0.03995202942219889
72,-0.0458752323824988,0.018176331877179486,0.0005976202760606952,0.017193631273555665,0.011647816152978274,0.021525884583479815,0.012348851379665016,0.012067579279580354,-0.005395800744407042,0.016803372706700292
73,-0.05922407243308214,-0.04493188777584234,0.001992868675727788,-0.0023133323921125104,-0.024754375508398763,-0.04107146385385241,-0.03964764100477591,-0.04204240233452805,-0.02872786177706843,-0.029393228133824945
74,0.026121059100311372,0.03838041712736384,0.00029803771965375425,0.002169072564873531,0.010092045326567378,0.017091577837545113,0.03310273925444718,0.015010834185119837,0.0037123485009236123,-0.004982061942177873
75,0.014976975925410141,0.0053172278257112016,0.0010934725350686403,-0.012893637282576087,0.012140450829918326,0.03033624533702972,0.007517118594454475,0.028204463453395556,-0.0013185647892357544,-0.0003267390833578965
76,0.006060039904252967,0.029677533547548096,0.0006954468568480809,0.04506527117343517,0.018215754265431316,0.02851407296946551,0.018994044300213453,0.025713029245851393,0.015893686720093392,0.031751640234278566
77,0.013882771722696141,0.017585705451021116,0.000594833278146023,0.004304969531408576,0.04230995248431335,0.023664738555250642,0.013000010587969957,0.02611513222369255,0.04080892321640639,0.04390311615630749
78,-0.0036721829105311743,-0.009552238913031363,0.000793630348583152,-0.0007563371402787844,0.014706590856758295,-0.011262554087039911,0.0001373703629414802,0.0,-0.0004703501185588932,0.002770154116527035
79,-0.04745879903037409,-0.04413463979249421,0.0018830061172947499,-0.058650856797319295,-0.05631371286719966,-0.042485399771261534,-0.05170002333980106,-0.05366565707885185,-0.04446714290616083,-0.01715926878406493
80,-0.03632759093319615,-0.03828569404516946,0.00029644590998523235,-0.010550072418367806,-0.031908079042966775,-0.015137949404375517,-0.04444952316379269,-0.011351590712579851,0.01113753892973346,-0.0196952118802316
81,0.059320798523648355,0.0,0.0005937039718895143,0.02556308971243948,0.042823099252067065,0.026926868487141986,0.042150557121899634,0.007775789720043891,0.013533537575296295,-0.01632391549617851
82,-0.057332345657117756,0.0,0.0021729901568778853,-0.001018755496205892,-0.06127000460263432,-0.02589078638126685,-0.0586065452284229,-0.0355255732426929,-0.023176843524287394,-0.026232165022610388
83,-0.01741027196284206,-0.018692056329062456,0.0033524087988170415,-0.04510517737676334,-0.0360672357216415,-0.027454501409055365,-0.020134021554902515,-0.026192449710485843,-0.02318409678008171,-0.0056370763324995465
84,0.05385937794227025,0.02875861569268845,-0.011693736045573222,0.03402240471589146,0.07732127746472006,0.027300191284432396,0.06470930337183933,0.03575174554089622,0.032832077117528335,0.0048779051529765916
85,-0.0197822398190044,-0.010831084173654859,0.00527030034254472,-0.020392280846820654,-0.0013036567232769247,-0.017725845057541045,-0.01686288770965927,0.005534666183678816,-0.005681785341659418,-0.009161656995928413
86,0.014815135384659728,-0.0020626803957789486,0.0027690784265863577,0.017887486010623954,0.0075893721688766735,0.029831623143979247,0.02041010966748269,0.018773522402313114,0.020625738832238616,-0.015094274384773398
87,0.0038173857756502727,0.02457168923347175,-0.0004927608503475511,0.0064844337971809995,-0.011288972019734,0.016754442214540255,-0.0008317007973763779,-0.009189646655032746,-0.006128965783622986,0.042907347032667964
88,0.026889140067612338,-0.027394845029907633,0.002466990931688562,0.017021622778683465,0.027253148750228995,0.03690122106324423,0.028624687200189625,-0.005720746952556421,0.013933561096472147,0.05538601704430457
89,0.038920487904966494,0.02085838149257202,-9.83581081014373e-05,-0.001274567573639418,0.03234276102957345,0.02589887501940713,0.03518988978741078,0.06417108191365939,0.007791600129614551,0.030311042228896357
90,0.022891674818514174,0.02850253568936889,0.002461161939930845,0.009401801971019363,0.038124706177020906,0.03269982860532239,0.022090768056738375,0.025238522445305556,0.001712679709860776,0.02900445084941694
91,-0.014195519091990128,-0.004301991734901756,-0.0016701092636113302,0.0018777028322360945,-0.011408470716147812,0.005104439814806572,-0.016691136146216756,0.0010547219566938715,-0.004575510686031348,-0.021639437837358444
