,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394
Agas,1010.00576141405,1002.1802073861625,992.9673552146543,1008.7843794487728,1007.8508726710361,1006.2806079369547,1007.4346431998503,1006.0091695002666,1009.6992228320272,1012.8365470300334,1010.8252468675034,1017.123392467532,1018.4875510538511,1001.2513643021467,993.8585467959681,1023.9869863151421,1012.1468944969758,1019.5065069798767,1009.0828370133643,1007.1831757497058,1002.5347814534854,1011.6590366011151,1006.977848000418,1005.009528952133,1007.3921101529372,1014.1492871338625,1009.7314170755558,1026.8692261458666,994.1265036700197,1006.6380144770877,1003.3115449266967,1013.9608670764004,1008.2557797005027,1010.0590080642569,1005.5247366130454,1008.8480100914389,979.0917308995574,1004.3077697908727,993.9126278268199,993.0353076167358,1016.996556561663,1039.1547492896461,1022.8015141289322,1017.3042243423592,1009.9264100748339,1022.3666649544514,1004.8528400726466,1009.3820127754431,998.7668954688755,1007.4272888686102,1019.6378047848021,1011.4985561410986,1002.783183511871,1020.0435230546035,1026.3797067798757,991.5902037404909,1015.5581694513519,1013.5760998589017,1009.811590448067,1013.798922453764,1010.2679326605014,990.307914876132,1009.714330634959,1010.9307752138967,1020.1940787063048,1027.9247375922441,1010.1103130918307,1006.7068086746714,1003.0030715132274,1029.5881859828564,1030.538511147569,1043.627078636851,977.4748605705007,969.4655565401507,1020.6726354601868,1013.986185555246,1008.6360239425518,1013.3296630336176,1002.7966902536813,976.5247205817756,983.2034454400823,1040.592479114189,970.6005926057294,994.5538368222948,1037.3156267653621,993.1306561085973,1013.8890812307958,1007.2904314653902,1021.1334840405674,1028.35229274298,1018.7350048911085,996.4826885448059,1035.9308180917415,1027.7637354321173,1003.9761747001052,1025.5905826017556,1030.622663948352,1031.337267798442,1026.5171148965367,1017.3790428528511,988.1225017316407,1013.3325606043679,1024.9117327297772,1026.8795364467096,1019.8092852214666,1020.168220981198,1024.6503235350751,1036.2317669217875,1039.0330787991857,1051.24901647299,1037.6859458240647,964.4938674944759,1030.3091501508216,1025.9309672691734,978.8889205048503,982.2552227182355,995.3870845674015,1052.9040242911178,1017.7656619004912,992.883153441032,965.9299567961284,1004.8223728763381,978.9406309110899,986.6209002303217,1044.701037998743,1013.1919327979662,977.2430808207782,981.2857577878191,973.7159201226649,1041.5853425074938,1040.5208482913808,993.7135164294367,1017.6433818697847,1026.275525494144,1037.7733041584474,1037.7633399789668,988.3607500322971,1002.3219031196165,1022.8351756677541,1034.6357286845914,989.717478745521,1007.7091796334327,1017.7666579880236,1026.3975842373388,1014.8256115373822,1039.7040240640142,1044.6478782702113,997.9207592278075,1029.6438821927138,997.8528578099298,984.1321068024733,1057.790256046154,1043.4025344432252,1005.8982188772569,1009.950202587897,1048.2590093408758,1007.5498473856043,974.4933484737792,983.2473018434232,1055.4069834784714,989.1388309653021,1005.8641481216232,982.841192375248,981.1018398673953,1042.7444246312868,1024.6840627121521,987.2573666591147,1000.4043984922376,1022.3582406805534,1001.8688121178587,993.3761570280508,1011.9825562315402,991.395113174705,1022.6331991269212,1019.7023830804035,1002.6347210548997,1001.6721960328698,1009.4899201485198,1019.8701444267317,998.3921816489433,995.6516072840597,1029.695405858135,987.1079678234483,995.5683701579443,1022.8988323658385,1042.8443553902725,971.3297405922992,1020.3196512702909,973.4282144006469,970.9591835734835,1046.4169608003822,1054.1468486053568,1001.1462511978489,971.9243744322795,983.988765179604,1039.6889797656154,1003.3882769196845,963.8044602305765,974.9508053981626,1005.0,1005.0,1005.0,1005.0,1116.3422384809367,1021.1197241515251,994.989799928574,972.1134085287935,982.8700047799838,1033.0509885054112,1025.096581169388,996.1632931285242,964.5332232810706,979.9469574741815,1030.7593367035042,1022.670216415137,1031.3532756555278,979.694416897679,992.8030683974761,1025.9636677492233,992.6368374372812,990.3855838719969,1024.230224699324,989.2119501205038,1003.8681848650426,993.2422252348609,976.8637327353402,963.8690550311059,994.1522833088136,1036.7215886780536,970.2147947960892,985.265593708846,1000.1733213843373,1011.9229961112768,1039.2588974560335,983.6625742319202,999.9651846665984,1037.8143916647755,961.4806900556559,970.5641991084651,1025.725905676189,1021.0695992717154,1010.0654201042319,1038.897954196984,997.1594266864566,1002.47395851977,1020.2863744815218,1039.273380582113,1013.2379886982102,998.3925025939677,1021.3297274174556,992.5745543624695,1010.951652033525,1007.6903112159099,1022.8046415951576,1027.807606592604,1008.6116971990202,996.2541523832898,1009.0283681078213,1020.97400340231,998.7807562475384,997.9937800025654,1008.7151677803607,1013.7574358367734,995.4354313427887,974.083095706655,1025.6639566395663,1028.1524942691844,1000.6487466498502,1008.08083214229,1008.7286707394143,1005.7850936878467,995.4578955621765,997.4070803510962,1013.2066869300911,999.0136126626952,994.9569814658465,979.2728635682159,1016.8164730006836,1014.3510410993339,991.5022070046615,984.6671683992854,998.5175747692128,1031.3188883655205,997.004625190366,970.7944005373655,994.7790306447213,968.5696444540381,973.9560078791858,1054.5949314499376,1057.2264681898855,1032.0845897009722,981.2300157622157,995.7240515232778,990.5237698330009,1007.12308396248,1046.518610270985,993.3582089552239,988.97042835399,994.4373119656847,999.7422680412371,980.195007800312,1056.9599865983823,983.1696448235864,1005.3931188956102,1033.276891216957,991.0485407244754,998.6308956646022,995.9713339854037,1006.5216560996105,999.7699669313178,990.0943135175022,997.0451500007882,1021.0180214723927,1010.947434760282,984.7257318952235,997.3357838837769,1016.7759183277873,1011.3972370526449,992.1241809574568,996.6187424909892,1015.8296914853867,1021.3347376484105,1010.93754854746,1002.2679865245282,1018.8245429679653,1013.138726926679,1009.2652757078986,1033.900365508975,1017.0199909645357,1009.0193215318818,999.9597855227883,1001.3729133159559,995.4168061600268,992.8457111265469,991.2661689382759,1013.5825978795237,1004.4919559695173,988.3255406195208,985.585530073041,1002.5677564650151,1014.394298546566,1025.3875445276992,999.2174900877623,983.6151262520242,988.7580657700381,1020.5623741490075,1017.8417215757745,989.4809443198975,1000.4066536203522,993.4043795159815,1017.6059748073551,1019.8139978256416,1012.4453362856352,991.7954617943227,992.6351099515468,1001.1658606199952,1011.3196195461363,995.1171788635861,993.9497262319562,1016.5814957796244,1021.3114648863782,1004.2875667906134,1011.2224307836697,1002.6034554827922,994.6386103986944,1011.4532456029357,992.1181772658988,992.6127422759547,992.4789765026698,1002.7886363257342,1017.7950185798935,1004.9213321096106,1035.4681353265146,1017.0831123451783,995.0545896600762,999.2064590362758,1013.9775796018338,1009.5293526181454,1008.3807747224909,995.5099236641222,1006.6381236038719,1004.0717821782179,1010.8010536101642,999.438647105764,1000.957249070632,1011.7836257309941,1001.373168851195,1005.2792516056968,1012.005954596204,1018.7306295121166,1032.9977223004764,1007.8175466727752,1000.9644322845417,1008.7013657752783,1009.5598425870476
Almas,1004.4544444171902,1000.7302959856282,991.1492194891941,1009.8625908448204,1006.2185154786271,1007.9050656481012,1006.9833849448707,1004.4974313060416,1005.0,1013.3333023586949,1008.0265130802883,1015.3169855452436,1009.3837770293195,1003.3459287781611,1014.1789710708058,1005.0,1008.8700034970888,1018.7577867838114,1011.6553440333531,1014.0507639087726,1001.7427687259315,1016.5155782650119,1005.5034618367191,1009.0836593075219,1005.6024839117099,1010.6228496925887,1009.6980087159446,1003.9175317479477,995.2554139876139,1019.2116200250409,1006.378232167172,1020.3690811422358,1008.5473704315306,1014.6353589590613,1004.0707202791614,1015.5378589444639,983.5752569247736,992.6985462437196,977.9310755095402,996.4405111302447,1016.9963905733912,1029.6496289981114,1021.696364477774,1006.9681802120768,1004.3783590355848,1027.7906829767085,998.4183015192991,1008.7719093117245,998.4538526562136,1007.0977834727602,1018.6357614797397,1005.9099532205247,1003.0644274722772,1013.2035069840302,1004.9087978516826,1002.8233512105459,1015.0858196769583,1006.4409496288483,1012.2386993671308,1014.2447401950903,1011.0073256328789,990.5325582278,1022.9165446796558,1012.6527747822898,1019.4686944167888,1005.0,999.6738710922424,1009.6078733909363,1008.6107865458007,1024.6457641361555,1004.188377228166,1019.0575515188617,1015.9057991263077,978.0408673344946,1028.0282502764182,1008.1903366954267,1022.8065201285289,1015.5514232706126,999.2686566521812,978.5192161245035,982.0285835728984,1005.0,1005.0,993.7847662025625,1022.2551694156131,998.5013494958071,1003.7623917625326,1019.7430135400831,988.5630929820554,1017.5150288955432,1022.1015214136213,1002.418804959059,1015.2688779642323,1023.2889638380187,993.2812525453935,1011.5823213856493,1022.3160729680233,1019.0304718408889,1024.5782416346296,1011.441322438971,993.0921644161393,1026.5539394375037,1024.1077961787942,1047.1794633893353,1035.1977587196916,1040.6508123991784,998.8929101922528,999.216777603743,1013.6517504177366,1027.5942797637254,1069.6190026145912,1026.372204583212,1024.9641115758732,1023.976490287843,980.1312336165765,982.9753147426466,994.0003823383677,1052.3740063057103,1034.781995783098,996.0887775707483,956.6814984399426,1022.6854300460219,973.8358724740941,982.283211624845,1046.7209672354538,1005.569983061888,976.7082247103733,975.6000105220102,963.1177681957668,1035.1948114572283,1050.1413958855242,994.7477506541072,1008.3400371871423,1022.5224152045395,1028.1105747789816,1038.0904493163455,991.2164352594446,998.6454950752859,1017.9354603943199,1014.0482132415393,983.2259777394074,1009.4825767337549,1012.8922416276492,1022.1424686801981,1009.0666490839245,1018.2725901040776,1051.142346473146,1003.1568855840344,1035.945258353372,1013.8701274272956,992.5122823022547,1049.8358820682806,1038.6008263754193,1014.7109312817194,1015.9426395470691,1037.2761527692146,1008.6563380352025,986.0244314472474,980.6661813187249,1050.7353014077848,1001.9306601984441,1004.1738434534747,984.3910094012341,1003.5676853582647,1026.0263400133122,1019.3640224751209,981.1006037656606,995.5016800918114,1023.4000734145336,995.3024014752026,995.7993317841368,1011.7541103693835,1005.2963735534688,1013.1345562475531,1004.4024391550071,1007.5672933586453,1005.2478067626205,1006.5688393631476,1013.4825180598586,1004.7478147516345,998.8642076152713,1012.5945624126509,998.8995985136471,1000.7979413682851,1002.5825229375012,1026.296414022357,978.2008947947356,1017.074578504351,984.2766708408449,988.65215449397,1030.197110184903,1034.8122703380573,989.6476184959877,964.7440128112773,986.9690887714659,1028.0330898389007,1007.7870716792011,979.5343840127724,981.3027961131103,1027.9026157454148,1037.6672596015997,980.03401742302,1015.0552830578333,1029.4699302592387,997.744804740296,987.2267672576363,983.3833252034196,994.3156287893091,1014.6650097633241,1014.89520552491,994.7306136352016,987.8487113527799,981.723648385245,1026.9996668144536,1013.4454536002947,1024.9274666776478,991.3693874044218,994.5418442806562,1017.2469016857401,1005.3458169732205,994.1521502065334,1020.6523606981636,987.0539069848044,996.04251313634,1003.3199348198665,998.03093184579,994.5348671852931,1016.7062606817182,1017.103290922006,974.6495635972881,989.8399720543474,995.2659943573242,994.1866912077448,1025.5010197146107,994.21821589991,1004.1387147248676,1011.0324340179733,988.8015758989127,993.1459865836254,1007.0683884649859,997.0654763345711,1013.4757659389161,1023.8204032355923,1006.9752849607842,996.9775904679985,1009.5989557412169,1050.96354750514,987.1564874695989,988.3425032269307,1020.3182868531386,1004.3574542699411,1002.7644359248377,1015.3093022115216,1020.6138300083593,1033.7722972195204,1014.4164593336955,1011.0742311777958,1003.3917243969191,1021.6414530650713,1010.2317950021038,1009.2468389649185,1026.6513670309719,1017.341597118942,985.4063781361828,979.601905932985,1024.5775687734726,1017.0953076672004,1004.2824059967091,1003.7095298020821,1001.8861067161955,1015.4783564085621,1012.43050888414,998.9134910156862,1004.0550611497509,1000.544083684282,1003.5583283908937,970.1290416012439,1017.9251535529605,1014.0402820137045,1012.7776130235608,1000.1601719595063,996.9006454318802,1004.891349704361,1000.686274509804,987.5915908532088,982.9249953030167,976.1283551710978,984.980577507328,1027.4911517475298,1017.0199355027851,1019.3235381212006,992.3323182402028,1000.4326233739149,980.7795465889089,999.3937002126087,1041.5635966730222,1004.6353628573661,987.1271272575643,1001.9324164607284,1003.8768190940754,995.9977007348632,1026.3326498292765,983.376132596685,1008.7579781380675,1035.5437843453537,997.5700460469835,1002.5555145799858,992.7328631254132,1005.0270012420572,999.043794043794,1000.1730783215767,1001.0466629399851,1017.4202058964614,1008.5518039187333,988.914180210776,1003.9641706441159,1013.6227943624459,1013.2708823368524,994.3433335131926,1002.3247392948372,1005.8939081812831,1015.1434369777222,995.9733698155121,1001.2153786913351,1008.5706047884855,1005.2861597725396,1004.6864743954089,1011.6975464343041,1005.3537671667785,1001.7037450025837,1006.6736401673639,1007.7161907878589,999.3803447807792,1018.8448890106878,1012.4145505196614,1003.4071264773329,1004.607354150638,1005.0424759966373,988.1541504074752,1003.7327021121631,1008.0928399386906,1008.8121862888366,996.1195692368746,999.2709096235535,1008.5715276044699,1013.0986465502191,998.3038385523381,1000.758725967489,1004.3185595567867,1003.7575917246735,1003.3270497346067,1005.7858655668264,1005.7180429155882,1000.1687329738145,1004.4787628557817,999.7830964846672,1006.646703763086,1003.1885046227933,1005.0,1005.6792452830189,1010.557859027516,998.2606929777878,1013.1529745042493,1002.3001425390585,997.4590102567942,1010.5045349862103,1002.6615546435514,987.3336413176702,988.2314970420524,999.9333439929646,998.6263492607412,998.4784601750079,1024.0566426364571,1015.4387926215762,992.6146653977846,1000.4679783216293,1017.7062956121491,1001.2754653197188,1007.9540775221556,987.8315220618802,1010.2392936837064,1001.2242424242424,1008.7996686217306,1005.0,999.5333333333333,1005.8379375726314,1010.7413345548938,1008.4061003277036,1011.48499067557,1010.5883986668783,1013.0782271141467,1007.1294545454546,999.9850711656086,1007.0228791924073,1014.5152080177136
Aminyekom,1005.3553484882883,1006.066598269688,1005.2363386417618,1005.4730817842842,1005.1770445945826,1005.3545747119203,996.0294282395532,1005.479458887847,1005.4192663138556,1005.2988399034946,1005.2389529083556,1006.0760543082977,1005.1192150878614,1005.4177658762952,1005.4168796557766,1005.2386466769492,1005.5359979218431,1005.2971806472001,1005.416441003696,1005.3561930091184,1005.5345658210125,1005.7711998450882,1005.4150016280378,1005.3549627239839,1005.1773764252935,1005.4143470880937,1006.1825255564132,995.6774848348487,1005.1796443042775,1005.2999161910843,1005.3590016165044,1005.7779696844967,1005.4186399278578,1005.6570630297111,1005.6563442637936,1005.2977416297383,1005.5957830936875,1007.023415249047,1005.4746718235951,1004.7631477661874,1005.1184728845186,1005.5336149799128,1005.2366884913179,1005.4737818060294,1005.4137148440886,1005.6502659731547,1005.0589974562264,1005.3545398503383,995.6765687917979,1005.4192118816625,1005.4793632428335,1005.2397892724697,1005.4781914798233,1005.4784079348425,1006.2544473101295,1005.476433892316,1005.1791160237433,1005.2974461275488,1005.3573530898259,1005.9513839437369,1005.297244701806,1005.5930090167021,1005.2968041714514,1006.1262323717791,1005.2364084823363,1005.4732215299058,1005.2361291350884,1005.4726625773387,996.147353463169,1005.2998264477648,1005.2990785390213,1005.2397414857396,1005.3585721656364,1006.1957212054367,1005.1788226317923,1005.6560835210412,1005.4172681141089,1005.3568999668876,1005.4761782091499,1006.1298036703769,1005.1778675459911,1005.3562223831337,1006.3037940941267,1007.0114452792902,997.9837583726561,1008.1621802055269,1006.6614470559518,1004.7043434897914,1006.4801945590132,1004.9409851351392,1006.4766971639585,1003.9979344418332,1003.7019765223469,1003.5206739217803,1005.356081679568,1005.888788007382,1005.6509714808271,1005.5912045768645,1005.6496258701751,1005.5310443872951,1005.7072367613933,1004.705321852061,1005.0594353640415,1005.2942053317851,994.99309936522,1006.1973910989144,1006.7322218939238,1005.1190375811562,1005.5956649161695,1006.6068785260074,1006.483415333566,1006.598042762331,1003.8196930179425,1006.9515520216867,1008.1252025048748,1008.8128577972825,1000.2788737315649,1006.4099029737879,1007.6960765176655,1009.9010691757902,1002.8009099749328,1001.5728645938124,1009.790529845715,1011.8390421866405,992.2782273455989,1004.7654287165558,1004.6488832536818,994.9785303015517,1005.5960787427364,1005.8929332749018,1006.6050102614922,1005.3560465210425,1006.896407108813,1004.3501824230543,1004.1131392467887,1004.7627197874538,1005.2965696188795,1005.6514208290972,1005.7098164682149,1005.8860745794196,1005.590041792171,1006.1789242267358,1005.5877184476004,1007.3509218639452,993.2924375743859,1005.597087335207,1007.3859749484548,1005.594131100577,1006.7800371384609,1006.1835753790308,1004.409377387788,1006.1824091537289,1005.590041792171,1007.9467216935994,1008.5189017666783,1011.4141900604328,1003.8460141760031,1006.1562095730918,1005.5769929119986,1006.1528771540865,1006.1506661928104,1006.7221218851555,1010.7253120111047,1011.805548997573,1006.1210701616616,1007.2390772287785,1005.5576881292099,1001.6569784970876,1002.7593916083067,999.9390320411859,1002.7312947975787,1002.7232526262505,1009.5714100842782,1003.8656473987894,1001.5910639135304,1006.7144928791167,1006.7090383954851,1008.4089360864695,1006.6951209530611,1007.2537938487864,1001.0706207824738,1006.130080635374,1008.9472831675172,1005.560292030998,1002.7614819813186,1005.5618655507938,1010.0514982148532,993.8680455406562,1006.1343526012107,998.207293210121,1001.5650415998917,1007.8788512209996,1008.4388121230628,1007.8487768590962,1007.8353148933357,1005.5645087007276,1005.0,1005.0,1005.5639780831693,1003.3096546134101,1003.8704838404678,1001.603363834817,1002.1539235927448,1000.9962740089264,1005.0,1009.606507139597,1004.4285023736278,1006.1440849891707,993.5820648640016,1006.164059517049,1005.0,1005.0,1006.742708248703,1004.4207796040355,1003.2606597098203,1005.0,1006.1629314158971,1005.5803408802127,1004.4202199032735,1005.5803408802127,1006.7387610892838,1004.4224727407134,1005.0,1006.1567454658968,1005.5775483141379,1005.0,1005.0,1005.0,1004.4230070880014,994.6052842882049,1005.0,1004.4128566773363,1005.0,1005.5877184476004,1005.059301475589,1005.0587085297623,1004.7058990429489,1005.2355136125105,1005.7050894424451,1005.3518377168078,1005.3522175739574,1005.2342834830145,1005.6446135831382,1005.4099810800458,1005.0584452397327,1004.8240969628966,1005.2928679921396,997.9821930427636,1005.3553090923065,1004.8227460186786,1005.0,1004.9403068582101,1005.1779150834752,1005.059090479342,1004.7630705116338,1005.1779150834752,1006.064219532949,1006.7713452609288,1004.9411877717615,1005.2352719744024,1005.6473322776375,1005.7640977802401,1005.4698415677809,1005.6453068724302,1004.8829039812647,1005.6441538161234,1005.4679730915472,1005.7598636142231,996.2434325744308,1005.2962085308056,1005.4144873186617,1005.5917159763313,1005.4729064039409,1005.2362669816894,1005.0590434953749,1005.2361507428909,1005.4721156683388,1005.4127764127763,1005.7660577489687,1005.2354095144678,1005.6471222668888,1005.2938295788442,1005.2936857562407,1005.2348336594912,1005.469483568075,1005.0586395621579,1005.0,1005.4690706537673,1005.351528171077,996.8610324973163,1005.771666007123,1005.2964133978855,1005.3555204424255,1005.1776549545993,1005.2960039467193,1005.2366863905324,1005.3548895899054,1005.7093596059113,1005.4133044676245,1005.1770085554135,1005.6488399528117,1005.2946086614946,1005.530035335689,1005.5884083553987,1005.7641814441071,1005.6457925636008,1005.4105170560063,1005.1758155889821,1006.0545845132311,995.3499366409982,1005.1783237566872,1005.1188471823314,1005.0,1005.5347064065749,1005.831024930748,1005.2963841138115,1005.1184951120766,1005.2961792871952,1005.2368265245707,1006.0061156046557,1005.2363367799114,1005.4724874495521,1005.4721156683388,1005.5307125307125,1005.5302435192458,1005.8829588933582,1005.1175548589342,996.7727717923605,1006.6087388282026,1006.4855897791423,1005.1778304682869,1005.3555555555556,1005.3553449807522,1005.4735128736312,1005.5322819122721,1005.1772700413629,1005.354435364773,1005.5313391715044,1005.7078254030672,1005.0589159465828,1004.7643593519882,1005.235733228563,1005.1767304860089,1005.3533568904594,1005.4708652148322,1005.1764359929425,1005.4703576678099,995.4827181043768,1005.4178688687692,1005.2386160270432,1005.2981514609421,1005.4768054037945,1005.5955334987593,1005.4759543877045,1005.1188942831666,1005.1188707280833,1005.0594235911657,1005.5347593582889,1005.2968239833779,1005.1780063291138,1005.4152249134949,1005.4149377593361,1005.4146510020732,1005.7695343330703,1005.4138338752587,1005.2953918865695,1005.2361972246827,996.6773241515002,1005.1795690343176,1005.1795153086666,1005.2392821535394,1005.1793900737492,1004.880442363256,1005.1793721973095,1006.4943215780036,1005.2981218324555,1005.4171632896306,1005.6550868486353,1005.0594883997621,1005.3568950133836,1005.5350242742495,1005.5939417937043,1005.118670886076,1005.177971129128,1005.8895917762183,1005.6514015001974,1005.2957704821059,1005.4138746551046,996.2555391432792,1005.1199160587588,1005.4795683884504,1005.4791853848458,1005.2992518703242,1005.0598205383848,1005.3588874489085
